step,strain,p,p_over_p_eq
732,0.015,9.1074e+06,1.53083
733,0.015,9.10554e+06,1.53051
734,0.015,9.10368e+06,1.5302
735,0.015,9.10183e+06,1.52989
736,0.015,9.09998e+06,1.52958
737,0.015,9.09813e+06,1.52927
738,0.015,9.09629e+06,1.52896
739,0.015,9.09445e+06,1.52865
740,0.015,9.09262e+06,1.52834
741,0.015,9.09078e+06,1.52803
742,0.015,9.08895e+06,1.52773
743,0.015,9.08713e+06,1.52742
744,0.015,9.0853e+06,1.52711
745,0.015,9.08348e+06,1.52681
746,0.015,9.08167e+06,1.5265
747,0.015,9.07985e+06,1.5262
748,0.015,9.07804e+06,1.52589
749,0.015,9.07624e+06,1.52559
750,0.015,9.07443e+06,1.52529
751,0.015,9.07263e+06,1.52498
752,0.015,9.07083e+06,1.52468
753,0.015,9.06904e+06,1.52438
754,0.015,9.06724e+06,1.52408
755,0.015,9.06546e+06,1.52378
756,0.015,9.06367e+06,1.52348
757,0.015,9.06189e+06,1.52318
758,0.015,9.06011e+06,1.52288
759,0.015,9.05833e+06,1.52258
760,0.015,9.05656e+06,1.52228
761,0.015,9.05478e+06,1.52198
762,0.015,9.05302e+06,1.52169
763,0.015,9.05125e+06,1.52139
764,0.015,9.04949e+06,1.52109
765,0.015,9.04773e+06,1.5208
766,0.015,9.04597e+06,1.5205
767,0.015,9.04422e+06,1.52021
768,0.015,9.04247e+06,1.51991
769,0.015,9.04072e+06,1.51962
770,0.015,9.03898e+06,1.51933
771,0.015,9.03724e+06,1.51903
772,0.015,9.0355e+06,1.51874
773,0.015,9.03376e+06,1.51845
774,0.015,9.03203e+06,1.51816
775,0.015,9.0303e+06,1.51787
776,0.015,9.02857e+06,1.51758
777,0.015,9.02685e+06,1.51729
778,0.015,9.02513e+06,1.517
779,0.015,9.02341e+06,1.51671
780,0.015,9.02169e+06,1.51642
781,0.015,9.01998e+06,1.51613
782,0.015,9.01827e+06,1.51584
783,0.015,9.01656e+06,1.51556
784,0.015,9.01485e+06,1.51527
785,0.015,9.01315e+06,1.51498
786,0.015,9.01145e+06,1.5147
787,0.015,9.00975e+06,1.51441
788,0.015,9.00806e+06,1.51413
789,0.015,9.00637e+06,1.51384
790,0.015,9.00468e+06,1.51356
791,0.015,9.00299e+06,1.51328
792,0.015,9.00131e+06,1.51299
793,0.015,8.99963e+06,1.51271
794,0.015,8.99795e+06,1.51243
795,0.015,8.99627e+06,1.51215
796,0.015,8.9946e+06,1.51187
797,0.015,8.99293e+06,1.51159
798,0.015,8.99126e+06,1.51131
799,0.015,8.98959e+06,1.51103
800,0.015,8.98793e+06,1.51075
801,0.015,8.98627e+06,1.51047
802,0.015,8.98461e+06,1.51019
803,0.015,8.98296e+06,1.50991
804,0.015,8.98131e+06,1.50963
805,0.015,8.97966e+06,1.50935
806,0.015,8.97801e+06,1.50908
807,0.015,8.97636e+06,1.5088
808,0.015,8.97472e+06,1.50853
809,0.015,8.97308e+06,1.50825
810,0.015,8.97144e+06,1.50797
811,0.015,8.96981e+06,1.5077
812,0.015,8.96817e+06,1.50743
813,0.015,8.96654e+06,1.50715
814,0.015,8.96492e+06,1.50688
815,0.015,8.96329e+06,1.5066
816,0.015,8.96167e+06,1.50633
817,0.015,8.96005e+06,1.50606
818,0.015,8.95843e+06,1.50579
819,0.015,8.95681e+06,1.50552
820,0.015,8.9552e+06,1.50524
821,0.015,8.95359e+06,1.50497
822,0.015,8.95198e+06,1.5047
823,0.015,8.95037e+06,1.50443
824,0.015,8.94877e+06,1.50416
825,0.015,8.94717e+06,1.50389
826,0.015,8.94557e+06,1.50363
827,0.015,8.94397e+06,1.50336
828,0.015,8.94238e+06,1.50309
829,0.015,8.94079e+06,1.50282
830,0.015,8.9392e+06,1.50255
831,0.015,8.93761e+06,1.50229
832,0.015,8.93602e+06,1.50202
833,0.015,8.93444e+06,1.50176
834,0.015,8.93286e+06,1.50149
835,0.015,8.93128e+06,1.50122
836,0.015,8.92971e+06,1.50096
837,0.015,8.92813e+06,1.50069
838,0.015,8.92656e+06,1.50043
839,0.015,8.92499e+06,1.50017
840,0.015,8.92343e+06,1.4999
841,0.015,8.92186e+06,1.49964
842,0.015,8.9203e+06,1.49938
843,0.015,8.91874e+06,1.49912
844,0.015,8.91718e+06,1.49885
845,0.015,8.91562e+06,1.49859
846,0.015,8.91407e+06,1.49833
847,0.015,8.91252e+06,1.49807
848,0.015,8.91097e+06,1.49781
849,0.015,8.90942e+06,1.49755
850,0.015,8.90788e+06,1.49729
851,0.015,8.90633e+06,1.49703
852,0.015,8.90479e+06,1.49677
853,0.015,8.90325e+06,1.49651
854,0.015,8.90172e+06,1.49625
855,0.015,8.90018e+06,1.496
856,0.015,8.89865e+06,1.49574
857,0.015,8.89712e+06,1.49548
858,0.015,8.89559e+06,1.49523
859,0.015,8.89407e+06,1.49497
860,0.015,8.89254e+06,1.49471
861,0.015,8.89102e+06,1.49446
862,0.015,8.8895e+06,1.4942
863,0.015,8.88798e+06,1.49395
864,0.015,8.88647e+06,1.49369
865,0.015,8.88496e+06,1.49344
866,0.015,8.88344e+06,1.49318
867,0.015,8.88193e+06,1.49293
868,0.015,8.88043e+06,1.49268
869,0.015,8.87892e+06,1.49242
870,0.015,8.87742e+06,1.49217
871,0.015,8.87592e+06,1.49192
872,0.015,8.87442e+06,1.49167
873,0.015,8.87292e+06,1.49141
874,0.015,8.87143e+06,1.49116
875,0.015,8.86993e+06,1.49091
876,0.015,8.86844e+06,1.49066
877,0.015,8.86695e+06,1.49041
878,0.015,8.86547e+06,1.49016
879,0.015,8.86398e+06,1.48991
880,0.015,8.8625e+06,1.48966
881,0.015,8.86102e+06,1.48941
882,0.015,8.85954e+06,1.48916
883,0.015,8.85806e+06,1.48892
884,0.015,8.85658e+06,1.48867
885,0.015,8.85511e+06,1.48842
886,0.015,8.85364e+06,1.48817
887,0.015,8.85217e+06,1.48793
888,0.015,8.8507e+06,1.48768
889,0.015,8.84923e+06,1.48743
890,0.015,8.84777e+06,1.48719
891,0.015,8.84631e+06,1.48694
892,0.015,8.84485e+06,1.4867
893,0.015,8.84339e+06,1.48645
894,0.015,8.84193e+06,1.48621
895,0.015,8.84048e+06,1.48596
896,0.015,8.83903e+06,1.48572
897,0.015,8.83758e+06,1.48547
898,0.015,8.83613e+06,1.48523
899,0.015,8.83468e+06,1.48499
900,0.015,8.83323e+06,1.48474
901,0.015,8.83179e+06,1.4845
902,0.015,8.83035e+06,1.48426
903,0.015,8.82891e+06,1.48402
904,0.015,8.82747e+06,1.48377
905,0.015,8.82604e+06,1.48353
906,0.015,8.8246e+06,1.48329
907,0.015,8.82317e+06,1.48305
908,0.015,8.82174e+06,1.48281
909,0.015,8.82031e+06,1.48257
910,0.015,8.81888e+06,1.48233
911,0.015,8.81746e+06,1.48209
912,0.015,8.81603e+06,1.48185
913,0.015,8.81461e+06,1.48161
914,0.015,8.81319e+06,1.48137
915,0.015,8.81177e+06,1.48114
916,0.015,8.81036e+06,1.4809
917,0.015,8.80894e+06,1.48066
918,0.015,8.80753e+06,1.48042
919,0.015,8.80612e+06,1.48019
920,0.015,8.80471e+06,1.47995
921,0.015,8.8033e+06,1.47971
922,0.015,8.80189e+06,1.47948
923,0.015,8.80049e+06,1.47924
924,0.015,8.79909e+06,1.479
925,0.015,8.79769e+06,1.47877
926,0.015,8.79629e+06,1.47853
927,0.015,8.79489e+06,1.4783
928,0.015,8.7935e+06,1.47806
929,0.015,8.7921e+06,1.47783
930,0.015,8.79071e+06,1.4776
931,0.015,8.78932e+06,1.47736
932,0.015,8.78793e+06,1.47713
933,0.015,8.78654e+06,1.4769
934,0.015,8.78516e+06,1.47666
935,0.015,8.78377e+06,1.47643
936,0.015,8.78239e+06,1.4762
937,0.015,8.78101e+06,1.47597
938,0.015,8.77963e+06,1.47573
939,0.015,8.77825e+06,1.4755
940,0.015,8.77688e+06,1.47527
941,0.015,8.7755e+06,1.47504
942,0.015,8.77413e+06,1.47481
943,0.015,8.77276e+06,1.47458
944,0.015,8.77139e+06,1.47435
945,0.015,8.77002e+06,1.47412
946,0.015,8.76866e+06,1.47389
947,0.015,8.76729e+06,1.47366
948,0.015,8.76593e+06,1.47343
949,0.015,8.76457e+06,1.4732
950,0.015,8.76321e+06,1.47297
951,0.015,8.76185e+06,1.47275
952,0.015,8.7605e+06,1.47252
953,0.015,8.75914e+06,1.47229
954,0.015,8.75779e+06,1.47206
955,0.015,8.75644e+06,1.47184
956,0.015,8.75509e+06,1.47161
957,0.015,8.75374e+06,1.47138
958,0.015,8.75239e+06,1.47116
959,0.015,8.75105e+06,1.47093
960,0.015,8.7497e+06,1.4707
961,0.015,8.74836e+06,1.47048
962,0.015,8.74702e+06,1.47025
963,0.015,8.74568e+06,1.47003
964,0.015,8.74435e+06,1.4698
965,0.015,8.74301e+06,1.46958
966,0.015,8.74168e+06,1.46935
967,0.015,8.74034e+06,1.46913
968,0.015,8.73901e+06,1.46891
969,0.015,8.73768e+06,1.46868
970,0.015,8.73635e+06,1.46846
971,0.015,8.73503e+06,1.46824
972,0.015,8.7337e+06,1.46801
973,0.015,8.73238e+06,1.46779
974,0.015,8.73106e+06,1.46757
975,0.015,8.72974e+06,1.46735
976,0.015,8.72842e+06,1.46713
977,0.015,8.7271e+06,1.4669
978,0.015,8.72578e+06,1.46668
979,0.015,8.72447e+06,1.46646
980,0.015,8.72315e+06,1.46624
981,0.015,8.72184e+06,1.46602
982,0.015,8.72053e+06,1.4658
983,0.015,8.71922e+06,1.46558
984,0.015,8.71792e+06,1.46536
985,0.015,8.71661e+06,1.46514
986,0.015,8.71531e+06,1.46492
987,0.015,8.714e+06,1.4647
988,0.015,8.7127e+06,1.46448
989,0.015,8.7114e+06,1.46427
990,0.015,8.7101e+06,1.46405
991,0.015,8.70881e+06,1.46383
992,0.015,8.70751e+06,1.46361
993,0.015,8.70621e+06,1.46339
994,0.015,8.70492e+06,1.46318
995,0.015,8.70363e+06,1.46296
996,0.015,8.70234e+06,1.46274
997,0.015,8.70105e+06,1.46253
998,0.015,8.69976e+06,1.46231
999,0.015,8.69848e+06,1.46209
