step,strain,p,p_over_p_eq
734,0.015,5.99122e+06,1.00704
735,0.015,5.99101e+06,1.007
736,0.015,5.99079e+06,1.00697
737,0.015,5.99058e+06,1.00693
738,0.015,5.99037e+06,1.0069
739,0.015,5.99016e+06,1.00686
740,0.015,5.98995e+06,1.00683
741,0.015,5.98975e+06,1.00679
742,0.015,5.98954e+06,1.00676
743,0.015,5.98934e+06,1.00672
744,0.015,5.98913e+06,1.00669
745,0.015,5.98893e+06,1.00666
746,0.015,5.98873e+06,1.00662
747,0.015,5.98853e+06,1.00659
748,0.015,5.98833e+06,1.00655
749,0.015,5.98813e+06,1.00652
750,0.015,5.98793e+06,1.00649
751,0.015,5.98773e+06,1.00645
752,0.015,5.98754e+06,1.00642
753,0.015,5.98734e+06,1.00639
754,0.015,5.98715e+06,1.00636
755,0.015,5.98696e+06,1.00632
756,0.015,5.98676e+06,1.00629
757,0.015,5.98657e+06,1.00626
758,0.015,5.98638e+06,1.00623
759,0.015,5.98619e+06,1.0062
760,0.015,5.98601e+06,1.00616
761,0.015,5.98582e+06,1.00613
762,0.015,5.98563e+06,1.0061
763,0.015,5.98545e+06,1.00607
764,0.015,5.98526e+06,1.00604
765,0.015,5.98508e+06,1.00601
766,0.015,5.9849e+06,1.00598
767,0.015,5.98472e+06,1.00595
768,0.015,5.98454e+06,1.00592
769,0.015,5.98436e+06,1.00589
770,0.015,5.98418e+06,1.00586
771,0.015,5.984e+06,1.00583
772,0.015,5.98382e+06,1.0058
773,0.015,5.98365e+06,1.00577
774,0.015,5.98347e+06,1.00574
775,0.015,5.9833e+06,1.00571
776,0.015,5.98313e+06,1.00568
777,0.015,5.98295e+06,1.00565
778,0.015,5.98278e+06,1.00562
779,0.015,5.98261e+06,1.00559
780,0.015,5.98244e+06,1.00557
781,0.015,5.98227e+06,1.00554
782,0.015,5.9821e+06,1.00551
783,0.015,5.98194e+06,1.00548
784,0.015,5.98177e+06,1.00545
785,0.015,5.98161e+06,1.00542
786,0.015,5.98144e+06,1.0054
787,0.015,5.98128e+06,1.00537
788,0.015,5.98111e+06,1.00534
789,0.015,5.98095e+06,1.00531
790,0.015,5.98079e+06,1.00529
791,0.015,5.98063e+06,1.00526
792,0.015,5.98047e+06,1.00523
793,0.015,5.98031e+06,1.00521
794,0.015,5.98015e+06,1.00518
795,0.015,5.98e+06,1.00515
796,0.015,5.97984e+06,1.00513
797,0.015,5.97969e+06,1.0051
798,0.015,5.97953e+06,1.00508
799,0.015,5.97938e+06,1.00505
800,0.015,5.97922e+06,1.00502
801,0.015,5.97907e+06,1.005
802,0.015,5.97892e+06,1.00497
803,0.015,5.97877e+06,1.00495
804,0.015,5.97862e+06,1.00492
805,0.015,5.97847e+06,1.0049
806,0.015,5.97832e+06,1.00487
807,0.015,5.97817e+06,1.00485
808,0.015,5.97803e+06,1.00482
809,0.015,5.97788e+06,1.0048
810,0.015,5.97773e+06,1.00477
811,0.015,5.97759e+06,1.00475
812,0.015,5.97744e+06,1.00473
813,0.015,5.9773e+06,1.0047
814,0.015,5.97716e+06,1.00468
815,0.015,5.97702e+06,1.00465
816,0.015,5.97688e+06,1.00463
817,0.015,5.97674e+06,1.00461
818,0.015,5.9766e+06,1.00458
819,0.015,5.97646e+06,1.00456
820,0.015,5.97632e+06,1.00454
821,0.015,5.97618e+06,1.00451
822,0.015,5.97604e+06,1.00449
823,0.015,5.97591e+06,1.00447
824,0.015,5.97577e+06,1.00444
825,0.015,5.97564e+06,1.00442
826,0.015,5.9755e+06,1.0044
827,0.015,5.97537e+06,1.00438
828,0.015,5.97524e+06,1.00435
829,0.015,5.9751e+06,1.00433
830,0.015,5.97497e+06,1.00431
831,0.015,5.97484e+06,1.00429
832,0.015,5.97471e+06,1.00427
833,0.015,5.97458e+06,1.00424
834,0.015,5.97445e+06,1.00422
835,0.015,5.97433e+06,1.0042
836,0.015,5.9742e+06,1.00418
837,0.015,5.97407e+06,1.00416
838,0.015,5.97395e+06,1.00414
839,0.015,5.97382e+06,1.00412
840,0.015,5.97369e+06,1.00409
841,0.015,5.97357e+06,1.00407
842,0.015,5.97345e+06,1.00405
843,0.015,5.97332e+06,1.00403
844,0.015,5.9732e+06,1.00401
845,0.015,5.97308e+06,1.00399
846,0.015,5.97296e+06,1.00397
847,0.015,5.97284e+06,1.00395
848,0.015,5.97272e+06,1.00393
849,0.015,5.9726e+06,1.00391
850,0.015,5.97248e+06,1.00389
851,0.015,5.97236e+06,1.00387
852,0.015,5.97225e+06,1.00385
853,0.015,5.97213e+06,1.00383
854,0.015,5.97201e+06,1.00381
855,0.015,5.9719e+06,1.00379
856,0.015,5.97178e+06,1.00377
857,0.015,5.97167e+06,1.00375
858,0.015,5.97155e+06,1.00373
859,0.015,5.97144e+06,1.00372
860,0.015,5.97133e+06,1.0037
861,0.015,5.97121e+06,1.00368
862,0.015,5.9711e+06,1.00366
863,0.015,5.97099e+06,1.00364
864,0.015,5.97088e+06,1.00362
865,0.015,5.97077e+06,1.0036
866,0.015,5.97066e+06,1.00359
867,0.015,5.97055e+06,1.00357
868,0.015,5.97045e+06,1.00355
869,0.015,5.97034e+06,1.00353
870,0.015,5.97023e+06,1.00351
871,0.015,5.97012e+06,1.00349
872,0.015,5.97002e+06,1.00348
873,0.015,5.96991e+06,1.00346
874,0.015,5.96981e+06,1.00344
875,0.015,5.9697e+06,1.00342
876,0.015,5.9696e+06,1.00341
877,0.015,5.9695e+06,1.00339
878,0.015,5.96939e+06,1.00337
879,0.015,5.96929e+06,1.00335
880,0.015,5.96919e+06,1.00334
881,0.015,5.96909e+06,1.00332
882,0.015,5.96899e+06,1.0033
883,0.015,5.96889e+06,1.00329
884,0.015,5.96879e+06,1.00327
885,0.015,5.96869e+06,1.00325
886,0.015,5.96859e+06,1.00324
887,0.015,5.96849e+06,1.00322
888,0.015,5.96839e+06,1.0032
889,0.015,5.9683e+06,1.00319
890,0.015,5.9682e+06,1.00317
891,0.015,5.9681e+06,1.00315
892,0.015,5.96801e+06,1.00314
893,0.015,5.96791e+06,1.00312
894,0.015,5.96782e+06,1.00311
895,0.015,5.96772e+06,1.00309
896,0.015,5.96763e+06,1.00308
897,0.015,5.96754e+06,1.00306
898,0.015,5.96744e+06,1.00304
899,0.015,5.96735e+06,1.00303
900,0.015,5.96726e+06,1.00301
901,0.015,5.96717e+06,1.003
902,0.015,5.96708e+06,1.00298
903,0.015,5.96699e+06,1.00297
904,0.015,5.9669e+06,1.00295
905,0.015,5.96681e+06,1.00294
906,0.015,5.96672e+06,1.00292
907,0.015,5.96663e+06,1.00291
908,0.015,5.96654e+06,1.00289
909,0.015,5.96645e+06,1.00288
910,0.015,5.96637e+06,1.00286
911,0.015,5.96628e+06,1.00285
912,0.015,5.96619e+06,1.00283
913,0.015,5.96611e+06,1.00282
914,0.015,5.96602e+06,1.0028
915,0.015,5.96594e+06,1.00279
916,0.015,5.96585e+06,1.00278
917,0.015,5.96577e+06,1.00276
918,0.015,5.96568e+06,1.00275
919,0.015,5.9656e+06,1.00273
920,0.015,5.96552e+06,1.00272
921,0.015,5.96543e+06,1.00271
922,0.015,5.96535e+06,1.00269
923,0.015,5.96527e+06,1.00268
924,0.015,5.96519e+06,1.00267
925,0.015,5.96511e+06,1.00265
926,0.015,5.96503e+06,1.00264
927,0.015,5.96495e+06,1.00262
928,0.015,5.96487e+06,1.00261
929,0.015,5.96479e+06,1.0026
930,0.015,5.96471e+06,1.00258
931,0.015,5.96463e+06,1.00257
932,0.015,5.96455e+06,1.00256
933,0.015,5.96448e+06,1.00255
934,0.015,5.9644e+06,1.00253
935,0.015,5.96432e+06,1.00252
936,0.015,5.96425e+06,1.00251
937,0.015,5.96417e+06,1.00249
938,0.015,5.96409e+06,1.00248
939,0.015,5.96402e+06,1.00247
940,0.015,5.96394e+06,1.00246
941,0.015,5.96387e+06,1.00244
942,0.015,5.96379e+06,1.00243
943,0.015,5.96372e+06,1.00242
944,0.015,5.96365e+06,1.00241
945,0.015,5.96357e+06,1.00239
946,0.015,5.9635e+06,1.00238
947,0.015,5.96343e+06,1.00237
948,0.015,5.96336e+06,1.00236
949,0.015,5.96329e+06,1.00235
950,0.015,5.96322e+06,1.00233
951,0.015,5.96314e+06,1.00232
952,0.015,5.96307e+06,1.00231
953,0.015,5.963e+06,1.0023
954,0.015,5.96293e+06,1.00229
955,0.015,5.96286e+06,1.00227
956,0.015,5.9628e+06,1.00226
957,0.015,5.96273e+06,1.00225
958,0.015,5.96266e+06,1.00224
959,0.015,5.96259e+06,1.00223
960,0.015,5.96252e+06,1.00222
961,0.015,5.96246e+06,1.00221
962,0.015,5.96239e+06,1.00219
963,0.015,5.96232e+06,1.00218
964,0.015,5.96226e+06,1.00217
965,0.015,5.96219e+06,1.00216
966,0.015,5.96212e+06,1.00215
967,0.015,5.96206e+06,1.00214
968,0.015,5.96199e+06,1.00213
969,0.015,5.96193e+06,1.00212
970,0.015,5.96187e+06,1.00211
971,0.015,5.9618e+06,1.0021
972,0.015,5.96174e+06,1.00209
973,0.015,5.96168e+06,1.00207
974,0.015,5.96161e+06,1.00206
975,0.015,5.96155e+06,1.00205
976,0.015,5.96149e+06,1.00204
977,0.015,5.96143e+06,1.00203
978,0.015,5.96136e+06,1.00202
979,0.015,5.9613e+06,1.00201
980,0.015,5.96124e+06,1.002
981,0.015,5.96118e+06,1.00199
982,0.015,5.96112e+06,1.00198
983,0.015,5.96106e+06,1.00197
984,0.015,5.961e+06,1.00196
985,0.015,5.96094e+06,1.00195
986,0.015,5.96088e+06,1.00194
987,0.015,5.96082e+06,1.00193
988,0.015,5.96076e+06,1.00192
989,0.015,5.96071e+06,1.00191
990,0.015,5.96065e+06,1.0019
991,0.015,5.96059e+06,1.00189
992,0.015,5.96053e+06,1.00188
993,0.015,5.96048e+06,1.00187
994,0.015,5.96042e+06,1.00186
995,0.015,5.96036e+06,1.00185
996,0.015,5.96031e+06,1.00184
997,0.015,5.96025e+06,1.00183
998,0.015,5.96019e+06,1.00183
999,0.015,5.96014e+06,1.00182
