step,strain,p,p_over_p_eq
734,0.015,5.11769e+06,1.00033
735,0.015,5.11768e+06,1.00033
736,0.015,5.11766e+06,1.00032
737,0.015,5.11764e+06,1.00032
738,0.015,5.11763e+06,1.00032
739,0.015,5.11761e+06,1.00031
740,0.015,5.1176e+06,1.00031
741,0.015,5.11758e+06,1.00031
742,0.015,5.11756e+06,1.00031
743,0.015,5.11755e+06,1.0003
744,0.015,5.11753e+06,1.0003
745,0.015,5.11752e+06,1.0003
746,0.015,5.1175e+06,1.00029
747,0.015,5.11749e+06,1.00029
748,0.015,5.11747e+06,1.00029
749,0.015,5.11746e+06,1.00029
750,0.015,5.11745e+06,1.00028
751,0.015,5.11743e+06,1.00028
752,0.015,5.11742e+06,1.00028
753,0.015,5.1174e+06,1.00027
754,0.015,5.11739e+06,1.00027
755,0.015,5.11738e+06,1.00027
756,0.015,5.11736e+06,1.00027
757,0.015,5.11735e+06,1.00026
758,0.015,5.11734e+06,1.00026
759,0.015,5.11732e+06,1.00026
760,0.015,5.11731e+06,1.00026
761,0.015,5.1173e+06,1.00025
762,0.015,5.11728e+06,1.00025
763,0.015,5.11727e+06,1.00025
764,0.015,5.11726e+06,1.00025
765,0.015,5.11725e+06,1.00024
766,0.015,5.11723e+06,1.00024
767,0.015,5.11722e+06,1.00024
768,0.015,5.11721e+06,1.00024
769,0.015,5.1172e+06,1.00023
770,0.015,5.11719e+06,1.00023
771,0.015,5.11718e+06,1.00023
772,0.015,5.11716e+06,1.00023
773,0.015,5.11715e+06,1.00023
774,0.015,5.11714e+06,1.00022
775,0.015,5.11713e+06,1.00022
776,0.015,5.11712e+06,1.00022
777,0.015,5.11711e+06,1.00022
778,0.015,5.1171e+06,1.00021
779,0.015,5.11709e+06,1.00021
780,0.015,5.11708e+06,1.00021
781,0.015,5.11707e+06,1.00021
782,0.015,5.11705e+06,1.00021
783,0.015,5.11704e+06,1.0002
784,0.015,5.11703e+06,1.0002
785,0.015,5.11702e+06,1.0002
786,0.015,5.11701e+06,1.0002
787,0.015,5.117e+06,1.0002
788,0.015,5.11699e+06,1.00019
789,0.015,5.11698e+06,1.00019
790,0.015,5.11697e+06,1.00019
791,0.015,5.11697e+06,1.00019
792,0.015,5.11696e+06,1.00019
793,0.015,5.11695e+06,1.00019
794,0.015,5.11694e+06,1.00018
795,0.015,5.11693e+06,1.00018
796,0.015,5.11692e+06,1.00018
797,0.015,5.11691e+06,1.00018
798,0.015,5.1169e+06,1.00018
799,0.015,5.11689e+06,1.00017
800,0.015,5.11688e+06,1.00017
801,0.015,5.11687e+06,1.00017
802,0.015,5.11687e+06,1.00017
803,0.015,5.11686e+06,1.00017
804,0.015,5.11685e+06,1.00017
805,0.015,5.11684e+06,1.00016
806,0.015,5.11683e+06,1.00016
807,0.015,5.11682e+06,1.00016
808,0.015,5.11682e+06,1.00016
809,0.015,5.11681e+06,1.00016
810,0.015,5.1168e+06,1.00016
811,0.015,5.11679e+06,1.00015
812,0.015,5.11679e+06,1.00015
813,0.015,5.11678e+06,1.00015
814,0.015,5.11677e+06,1.00015
815,0.015,5.11676e+06,1.00015
816,0.015,5.11675e+06,1.00015
817,0.015,5.11675e+06,1.00015
818,0.015,5.11674e+06,1.00014
819,0.015,5.11673e+06,1.00014
820,0.015,5.11673e+06,1.00014
821,0.015,5.11672e+06,1.00014
822,0.015,5.11671e+06,1.00014
823,0.015,5.1167e+06,1.00014
824,0.015,5.1167e+06,1.00014
825,0.015,5.11669e+06,1.00014
826,0.015,5.11668e+06,1.00013
827,0.015,5.11668e+06,1.00013
828,0.015,5.11667e+06,1.00013
829,0.015,5.11666e+06,1.00013
830,0.015,5.11666e+06,1.00013
831,0.015,5.11665e+06,1.00013
832,0.015,5.11664e+06,1.00013
833,0.015,5.11664e+06,1.00012
834,0.015,5.11663e+06,1.00012
835,0.015,5.11663e+06,1.00012
836,0.015,5.11662e+06,1.00012
837,0.015,5.11661e+06,1.00012
838,0.015,5.11661e+06,1.00012
839,0.015,5.1166e+06,1.00012
840,0.015,5.1166e+06,1.00012
841,0.015,5.11659e+06,1.00012
842,0.015,5.11658e+06,1.00011
843,0.015,5.11658e+06,1.00011
844,0.015,5.11657e+06,1.00011
845,0.015,5.11657e+06,1.00011
846,0.015,5.11656e+06,1.00011
847,0.015,5.11656e+06,1.00011
848,0.015,5.11655e+06,1.00011
849,0.015,5.11655e+06,1.00011
850,0.015,5.11654e+06,1.00011
851,0.015,5.11653e+06,1.0001
852,0.015,5.11653e+06,1.0001
853,0.015,5.11652e+06,1.0001
854,0.015,5.11652e+06,1.0001
855,0.015,5.11651e+06,1.0001
856,0.015,5.11651e+06,1.0001
857,0.015,5.1165e+06,1.0001
858,0.015,5.1165e+06,1.0001
859,0.015,5.11649e+06,1.0001
860,0.015,5.11649e+06,1.0001
861,0.015,5.11648e+06,1.00009
862,0.015,5.11648e+06,1.00009
863,0.015,5.11648e+06,1.00009
864,0.015,5.11647e+06,1.00009
865,0.015,5.11647e+06,1.00009
866,0.015,5.11646e+06,1.00009
867,0.015,5.11646e+06,1.00009
868,0.015,5.11645e+06,1.00009
869,0.015,5.11645e+06,1.00009
870,0.015,5.11644e+06,1.00009
871,0.015,5.11644e+06,1.00009
872,0.015,5.11643e+06,1.00008
873,0.015,5.11643e+06,1.00008
874,0.015,5.11643e+06,1.00008
875,0.015,5.11642e+06,1.00008
876,0.015,5.11642e+06,1.00008
877,0.015,5.11641e+06,1.00008
878,0.015,5.11641e+06,1.00008
879,0.015,5.11641e+06,1.00008
880,0.015,5.1164e+06,1.00008
881,0.015,5.1164e+06,1.00008
882,0.015,5.11639e+06,1.00008
883,0.015,5.11639e+06,1.00008
884,0.015,5.11639e+06,1.00008
885,0.015,5.11638e+06,1.00007
886,0.015,5.11638e+06,1.00007
887,0.015,5.11638e+06,1.00007
888,0.015,5.11637e+06,1.00007
889,0.015,5.11637e+06,1.00007
890,0.015,5.11636e+06,1.00007
891,0.015,5.11636e+06,1.00007
892,0.015,5.11636e+06,1.00007
893,0.015,5.11635e+06,1.00007
894,0.015,5.11635e+06,1.00007
895,0.015,5.11635e+06,1.00007
896,0.015,5.11634e+06,1.00007
897,0.015,5.11634e+06,1.00007
898,0.015,5.11634e+06,1.00007
899,0.015,5.11633e+06,1.00007
900,0.015,5.11633e+06,1.00006
901,0.015,5.11633e+06,1.00006
902,0.015,5.11632e+06,1.00006
903,0.015,5.11632e+06,1.00006
904,0.015,5.11632e+06,1.00006
905,0.015,5.11631e+06,1.00006
906,0.015,5.11631e+06,1.00006
907,0.015,5.11631e+06,1.00006
908,0.015,5.11631e+06,1.00006
909,0.015,5.1163e+06,1.00006
910,0.015,5.1163e+06,1.00006
911,0.015,5.1163e+06,1.00006
912,0.015,5.11629e+06,1.00006
913,0.015,5.11629e+06,1.00006
914,0.015,5.11629e+06,1.00006
915,0.015,5.11628e+06,1.00006
916,0.015,5.11628e+06,1.00006
917,0.015,5.11628e+06,1.00005
918,0.015,5.11628e+06,1.00005
919,0.015,5.11627e+06,1.00005
920,0.015,5.11627e+06,1.00005
921,0.015,5.11627e+06,1.00005
922,0.015,5.11627e+06,1.00005
923,0.015,5.11626e+06,1.00005
924,0.015,5.11626e+06,1.00005
925,0.015,5.11626e+06,1.00005
926,0.015,5.11626e+06,1.00005
927,0.015,5.11625e+06,1.00005
928,0.015,5.11625e+06,1.00005
929,0.015,5.11625e+06,1.00005
930,0.015,5.11625e+06,1.00005
931,0.015,5.11624e+06,1.00005
932,0.015,5.11624e+06,1.00005
933,0.015,5.11624e+06,1.00005
934,0.015,5.11624e+06,1.00005
935,0.015,5.11623e+06,1.00005
936,0.015,5.11623e+06,1.00005
937,0.015,5.11623e+06,1.00004
938,0.015,5.11623e+06,1.00004
939,0.015,5.11622e+06,1.00004
940,0.015,5.11622e+06,1.00004
941,0.015,5.11622e+06,1.00004
942,0.015,5.11622e+06,1.00004
943,0.015,5.11622e+06,1.00004
944,0.015,5.11621e+06,1.00004
945,0.015,5.11621e+06,1.00004
946,0.015,5.11621e+06,1.00004
947,0.015,5.11621e+06,1.00004
948,0.015,5.11621e+06,1.00004
949,0.015,5.1162e+06,1.00004
950,0.015,5.1162e+06,1.00004
951,0.015,5.1162e+06,1.00004
952,0.015,5.1162e+06,1.00004
953,0.015,5.1162e+06,1.00004
954,0.015,5.11619e+06,1.00004
955,0.015,5.11619e+06,1.00004
956,0.015,5.11619e+06,1.00004
957,0.015,5.11619e+06,1.00004
958,0.015,5.11619e+06,1.00004
959,0.015,5.11618e+06,1.00004
960,0.015,5.11618e+06,1.00004
961,0.015,5.11618e+06,1.00004
962,0.015,5.11618e+06,1.00004
963,0.015,5.11618e+06,1.00003
964,0.015,5.11618e+06,1.00003
965,0.015,5.11617e+06,1.00003
966,0.015,5.11617e+06,1.00003
967,0.015,5.11617e+06,1.00003
968,0.015,5.11617e+06,1.00003
969,0.015,5.11617e+06,1.00003
970,0.015,5.11617e+06,1.00003
971,0.015,5.11616e+06,1.00003
972,0.015,5.11616e+06,1.00003
973,0.015,5.11616e+06,1.00003
974,0.015,5.11616e+06,1.00003
975,0.015,5.11616e+06,1.00003
976,0.015,5.11616e+06,1.00003
977,0.015,5.11615e+06,1.00003
978,0.015,5.11615e+06,1.00003
979,0.015,5.11615e+06,1.00003
980,0.015,5.11615e+06,1.00003
981,0.015,5.11615e+06,1.00003
982,0.015,5.11615e+06,1.00003
983,0.015,5.11615e+06,1.00003
984,0.015,5.11614e+06,1.00003
985,0.015,5.11614e+06,1.00003
986,0.015,5.11614e+06,1.00003
987,0.015,5.11614e+06,1.00003
988,0.015,5.11614e+06,1.00003
989,0.015,5.11614e+06,1.00003
990,0.015,5.11614e+06,1.00003
991,0.015,5.11613e+06,1.00003
992,0.015,5.11613e+06,1.00003
993,0.015,5.11613e+06,1.00003
994,0.015,5.11613e+06,1.00003
995,0.015,5.11613e+06,1.00003
996,0.015,5.11613e+06,1.00003
997,0.015,5.11613e+06,1.00002
998,0.015,5.11613e+06,1.00002
999,0.015,5.11612e+06,1.00002
