step,strain,p,p_over_p_eq
734,0.015,5.95098e+06,1.00028
735,0.015,5.95097e+06,1.00027
736,0.015,5.95095e+06,1.00027
737,0.015,5.95093e+06,1.00027
738,0.015,5.95092e+06,1.00027
739,0.015,5.9509e+06,1.00026
740,0.015,5.95089e+06,1.00026
741,0.015,5.95087e+06,1.00026
742,0.015,5.95086e+06,1.00026
743,0.015,5.95084e+06,1.00025
744,0.015,5.95083e+06,1.00025
745,0.015,5.95081e+06,1.00025
746,0.015,5.9508e+06,1.00025
747,0.015,5.95078e+06,1.00024
748,0.015,5.95077e+06,1.00024
749,0.015,5.95076e+06,1.00024
750,0.015,5.95074e+06,1.00024
751,0.015,5.95073e+06,1.00023
752,0.015,5.95071e+06,1.00023
753,0.015,5.9507e+06,1.00023
754,0.015,5.95069e+06,1.00023
755,0.015,5.95067e+06,1.00023
756,0.015,5.95066e+06,1.00022
757,0.015,5.95065e+06,1.00022
758,0.015,5.95064e+06,1.00022
759,0.015,5.95062e+06,1.00022
760,0.015,5.95061e+06,1.00021
761,0.015,5.9506e+06,1.00021
762,0.015,5.95058e+06,1.00021
763,0.015,5.95057e+06,1.00021
764,0.015,5.95056e+06,1.00021
765,0.015,5.95055e+06,1.0002
766,0.015,5.95054e+06,1.0002
767,0.015,5.95052e+06,1.0002
768,0.015,5.95051e+06,1.0002
769,0.015,5.9505e+06,1.0002
770,0.015,5.95049e+06,1.00019
771,0.015,5.95048e+06,1.00019
772,0.015,5.95047e+06,1.00019
773,0.015,5.95046e+06,1.00019
774,0.015,5.95045e+06,1.00019
775,0.015,5.95043e+06,1.00019
776,0.015,5.95042e+06,1.00018
777,0.015,5.95041e+06,1.00018
778,0.015,5.9504e+06,1.00018
779,0.015,5.95039e+06,1.00018
780,0.015,5.95038e+06,1.00018
781,0.015,5.95037e+06,1.00017
782,0.015,5.95036e+06,1.00017
783,0.015,5.95035e+06,1.00017
784,0.015,5.95034e+06,1.00017
785,0.015,5.95033e+06,1.00017
786,0.015,5.95032e+06,1.00017
787,0.015,5.95031e+06,1.00016
788,0.015,5.9503e+06,1.00016
789,0.015,5.95029e+06,1.00016
790,0.015,5.95028e+06,1.00016
791,0.015,5.95027e+06,1.00016
792,0.015,5.95026e+06,1.00016
793,0.015,5.95026e+06,1.00016
794,0.015,5.95025e+06,1.00015
795,0.015,5.95024e+06,1.00015
796,0.015,5.95023e+06,1.00015
797,0.015,5.95022e+06,1.00015
798,0.015,5.95021e+06,1.00015
799,0.015,5.9502e+06,1.00015
800,0.015,5.95019e+06,1.00014
801,0.015,5.95019e+06,1.00014
802,0.015,5.95018e+06,1.00014
803,0.015,5.95017e+06,1.00014
804,0.015,5.95016e+06,1.00014
805,0.015,5.95015e+06,1.00014
806,0.015,5.95014e+06,1.00014
807,0.015,5.95014e+06,1.00014
808,0.015,5.95013e+06,1.00013
809,0.015,5.95012e+06,1.00013
810,0.015,5.95011e+06,1.00013
811,0.015,5.95011e+06,1.00013
812,0.015,5.9501e+06,1.00013
813,0.015,5.95009e+06,1.00013
814,0.015,5.95008e+06,1.00013
815,0.015,5.95008e+06,1.00012
816,0.015,5.95007e+06,1.00012
817,0.015,5.95006e+06,1.00012
818,0.015,5.95005e+06,1.00012
819,0.015,5.95005e+06,1.00012
820,0.015,5.95004e+06,1.00012
821,0.015,5.95003e+06,1.00012
822,0.015,5.95003e+06,1.00012
823,0.015,5.95002e+06,1.00012
824,0.015,5.95001e+06,1.00011
825,0.015,5.95001e+06,1.00011
826,0.015,5.95e+06,1.00011
827,0.015,5.94999e+06,1.00011
828,0.015,5.94999e+06,1.00011
829,0.015,5.94998e+06,1.00011
830,0.015,5.94997e+06,1.00011
831,0.015,5.94997e+06,1.00011
832,0.015,5.94996e+06,1.00011
833,0.015,5.94996e+06,1.0001
834,0.015,5.94995e+06,1.0001
835,0.015,5.94994e+06,1.0001
836,0.015,5.94994e+06,1.0001
837,0.015,5.94993e+06,1.0001
838,0.015,5.94993e+06,1.0001
839,0.015,5.94992e+06,1.0001
840,0.015,5.94991e+06,1.0001
841,0.015,5.94991e+06,1.0001
842,0.015,5.9499e+06,1.0001
843,0.015,5.9499e+06,1.00009
844,0.015,5.94989e+06,1.00009
845,0.015,5.94989e+06,1.00009
846,0.015,5.94988e+06,1.00009
847,0.015,5.94988e+06,1.00009
848,0.015,5.94987e+06,1.00009
849,0.015,5.94986e+06,1.00009
850,0.015,5.94986e+06,1.00009
851,0.015,5.94985e+06,1.00009
852,0.015,5.94985e+06,1.00009
853,0.015,5.94984e+06,1.00009
854,0.015,5.94984e+06,1.00009
855,0.015,5.94983e+06,1.00008
856,0.015,5.94983e+06,1.00008
857,0.015,5.94982e+06,1.00008
858,0.015,5.94982e+06,1.00008
859,0.015,5.94981e+06,1.00008
860,0.015,5.94981e+06,1.00008
861,0.015,5.94981e+06,1.00008
862,0.015,5.9498e+06,1.00008
863,0.015,5.9498e+06,1.00008
864,0.015,5.94979e+06,1.00008
865,0.015,5.94979e+06,1.00008
866,0.015,5.94978e+06,1.00008
867,0.015,5.94978e+06,1.00007
868,0.015,5.94977e+06,1.00007
869,0.015,5.94977e+06,1.00007
870,0.015,5.94977e+06,1.00007
871,0.015,5.94976e+06,1.00007
872,0.015,5.94976e+06,1.00007
873,0.015,5.94975e+06,1.00007
874,0.015,5.94975e+06,1.00007
875,0.015,5.94974e+06,1.00007
876,0.015,5.94974e+06,1.00007
877,0.015,5.94974e+06,1.00007
878,0.015,5.94973e+06,1.00007
879,0.015,5.94973e+06,1.00007
880,0.015,5.94972e+06,1.00007
881,0.015,5.94972e+06,1.00007
882,0.015,5.94972e+06,1.00006
883,0.015,5.94971e+06,1.00006
884,0.015,5.94971e+06,1.00006
885,0.015,5.94971e+06,1.00006
886,0.015,5.9497e+06,1.00006
887,0.015,5.9497e+06,1.00006
888,0.015,5.9497e+06,1.00006
889,0.015,5.94969e+06,1.00006
890,0.015,5.94969e+06,1.00006
891,0.015,5.94968e+06,1.00006
892,0.015,5.94968e+06,1.00006
893,0.015,5.94968e+06,1.00006
894,0.015,5.94967e+06,1.00006
895,0.015,5.94967e+06,1.00006
896,0.015,5.94967e+06,1.00006
897,0.015,5.94966e+06,1.00006
898,0.015,5.94966e+06,1.00006
899,0.015,5.94966e+06,1.00005
900,0.015,5.94965e+06,1.00005
901,0.015,5.94965e+06,1.00005
902,0.015,5.94965e+06,1.00005
903,0.015,5.94965e+06,1.00005
904,0.015,5.94964e+06,1.00005
905,0.015,5.94964e+06,1.00005
906,0.015,5.94964e+06,1.00005
907,0.015,5.94963e+06,1.00005
908,0.015,5.94963e+06,1.00005
909,0.015,5.94963e+06,1.00005
910,0.015,5.94962e+06,1.00005
911,0.015,5.94962e+06,1.00005
912,0.015,5.94962e+06,1.00005
913,0.015,5.94962e+06,1.00005
914,0.015,5.94961e+06,1.00005
915,0.015,5.94961e+06,1.00005
916,0.015,5.94961e+06,1.00005
917,0.015,5.94961e+06,1.00005
918,0.015,5.9496e+06,1.00005
919,0.015,5.9496e+06,1.00004
920,0.015,5.9496e+06,1.00004
921,0.015,5.94959e+06,1.00004
922,0.015,5.94959e+06,1.00004
923,0.015,5.94959e+06,1.00004
924,0.015,5.94959e+06,1.00004
925,0.015,5.94958e+06,1.00004
926,0.015,5.94958e+06,1.00004
927,0.015,5.94958e+06,1.00004
928,0.015,5.94958e+06,1.00004
929,0.015,5.94958e+06,1.00004
930,0.015,5.94957e+06,1.00004
931,0.015,5.94957e+06,1.00004
932,0.015,5.94957e+06,1.00004
933,0.015,5.94957e+06,1.00004
934,0.015,5.94956e+06,1.00004
935,0.015,5.94956e+06,1.00004
936,0.015,5.94956e+06,1.00004
937,0.015,5.94956e+06,1.00004
938,0.015,5.94955e+06,1.00004
939,0.015,5.94955e+06,1.00004
940,0.015,5.94955e+06,1.00004
941,0.015,5.94955e+06,1.00004
942,0.015,5.94955e+06,1.00004
943,0.015,5.94954e+06,1.00004
944,0.015,5.94954e+06,1.00004
945,0.015,5.94954e+06,1.00003
946,0.015,5.94954e+06,1.00003
947,0.015,5.94954e+06,1.00003
948,0.015,5.94953e+06,1.00003
949,0.015,5.94953e+06,1.00003
950,0.015,5.94953e+06,1.00003
951,0.015,5.94953e+06,1.00003
952,0.015,5.94953e+06,1.00003
953,0.015,5.94952e+06,1.00003
954,0.015,5.94952e+06,1.00003
955,0.015,5.94952e+06,1.00003
956,0.015,5.94952e+06,1.00003
957,0.015,5.94952e+06,1.00003
958,0.015,5.94951e+06,1.00003
959,0.015,5.94951e+06,1.00003
960,0.015,5.94951e+06,1.00003
961,0.015,5.94951e+06,1.00003
962,0.015,5.94951e+06,1.00003
963,0.015,5.94951e+06,1.00003
964,0.015,5.9495e+06,1.00003
965,0.015,5.9495e+06,1.00003
966,0.015,5.9495e+06,1.00003
967,0.015,5.9495e+06,1.00003
968,0.015,5.9495e+06,1.00003
969,0.015,5.9495e+06,1.00003
970,0.015,5.94949e+06,1.00003
971,0.015,5.94949e+06,1.00003
972,0.015,5.94949e+06,1.00003
973,0.015,5.94949e+06,1.00003
974,0.015,5.94949e+06,1.00003
975,0.015,5.94949e+06,1.00003
976,0.015,5.94949e+06,1.00003
977,0.015,5.94948e+06,1.00003
978,0.015,5.94948e+06,1.00003
979,0.015,5.94948e+06,1.00002
980,0.015,5.94948e+06,1.00002
981,0.015,5.94948e+06,1.00002
982,0.015,5.94948e+06,1.00002
983,0.015,5.94948e+06,1.00002
984,0.015,5.94947e+06,1.00002
985,0.015,5.94947e+06,1.00002
986,0.015,5.94947e+06,1.00002
987,0.015,5.94947e+06,1.00002
988,0.015,5.94947e+06,1.00002
989,0.015,5.94947e+06,1.00002
990,0.015,5.94947e+06,1.00002
991,0.015,5.94946e+06,1.00002
992,0.015,5.94946e+06,1.00002
993,0.015,5.94946e+06,1.00002
994,0.015,5.94946e+06,1.00002
995,0.015,5.94946e+06,1.00002
996,0.015,5.94946e+06,1.00002
997,0.015,5.94946e+06,1.00002
998,0.015,5.94946e+06,1.00002
999,0.015,5.94945e+06,1.00002
