step,strain,p,p_over_p_eq
737,0.015,2.61764e+06,1.00063
738,0.015,2.61763e+06,1.00062
739,0.015,2.61761e+06,1.00062
740,0.015,2.6176e+06,1.00061
741,0.015,2.61758e+06,1.0006
742,0.015,2.61756e+06,1.0006
743,0.015,2.61755e+06,1.00059
744,0.015,2.61753e+06,1.00059
745,0.015,2.61752e+06,1.00058
746,0.015,2.6175e+06,1.00057
747,0.015,2.61749e+06,1.00057
748,0.015,2.61747e+06,1.00056
749,0.015,2.61746e+06,1.00056
750,0.015,2.61745e+06,1.00055
751,0.015,2.61743e+06,1.00055
752,0.015,2.61742e+06,1.00054
753,0.015,2.6174e+06,1.00054
754,0.015,2.61739e+06,1.00053
755,0.015,2.61738e+06,1.00053
756,0.015,2.61736e+06,1.00052
757,0.015,2.61735e+06,1.00052
758,0.015,2.61734e+06,1.00051
759,0.015,2.61732e+06,1.00051
760,0.015,2.61731e+06,1.0005
761,0.015,2.6173e+06,1.0005
762,0.015,2.61728e+06,1.00049
763,0.015,2.61727e+06,1.00049
764,0.015,2.61726e+06,1.00048
765,0.015,2.61725e+06,1.00048
766,0.015,2.61723e+06,1.00047
767,0.015,2.61722e+06,1.00047
768,0.015,2.61721e+06,1.00046
769,0.015,2.6172e+06,1.00046
770,0.015,2.61719e+06,1.00045
771,0.015,2.61718e+06,1.00045
772,0.015,2.61716e+06,1.00044
773,0.015,2.61715e+06,1.00044
774,0.015,2.61714e+06,1.00044
775,0.015,2.61713e+06,1.00043
776,0.015,2.61712e+06,1.00043
777,0.015,2.61711e+06,1.00042
778,0.015,2.6171e+06,1.00042
779,0.015,2.61709e+06,1.00042
780,0.015,2.61708e+06,1.00041
781,0.015,2.61707e+06,1.00041
782,0.015,2.61705e+06,1.0004
783,0.015,2.61704e+06,1.0004
784,0.015,2.61703e+06,1.0004
785,0.015,2.61702e+06,1.00039
786,0.015,2.61701e+06,1.00039
787,0.015,2.617e+06,1.00038
788,0.015,2.61699e+06,1.00038
789,0.015,2.61698e+06,1.00038
790,0.015,2.61697e+06,1.00037
791,0.015,2.61697e+06,1.00037
792,0.015,2.61696e+06,1.00037
793,0.015,2.61695e+06,1.00036
794,0.015,2.61694e+06,1.00036
795,0.015,2.61693e+06,1.00035
796,0.015,2.61692e+06,1.00035
797,0.015,2.61691e+06,1.00035
798,0.015,2.6169e+06,1.00034
799,0.015,2.61689e+06,1.00034
800,0.015,2.61688e+06,1.00034
801,0.015,2.61687e+06,1.00033
802,0.015,2.61687e+06,1.00033
803,0.015,2.61686e+06,1.00033
804,0.015,2.61685e+06,1.00032
805,0.015,2.61684e+06,1.00032
806,0.015,2.61683e+06,1.00032
807,0.015,2.61682e+06,1.00032
808,0.015,2.61682e+06,1.00031
809,0.015,2.61681e+06,1.00031
810,0.015,2.6168e+06,1.00031
811,0.015,2.61679e+06,1.0003
812,0.015,2.61679e+06,1.0003
813,0.015,2.61678e+06,1.0003
814,0.015,2.61677e+06,1.00029
815,0.015,2.61676e+06,1.00029
816,0.015,2.61675e+06,1.00029
817,0.015,2.61675e+06,1.00029
818,0.015,2.61674e+06,1.00028
819,0.015,2.61673e+06,1.00028
820,0.015,2.61673e+06,1.00028
821,0.015,2.61672e+06,1.00027
822,0.015,2.61671e+06,1.00027
823,0.015,2.6167e+06,1.00027
824,0.015,2.6167e+06,1.00027
825,0.015,2.61669e+06,1.00026
826,0.015,2.61668e+06,1.00026
827,0.015,2.61668e+06,1.00026
828,0.015,2.61667e+06,1.00026
829,0.015,2.61666e+06,1.00025
830,0.015,2.61666e+06,1.00025
831,0.015,2.61665e+06,1.00025
832,0.015,2.61664e+06,1.00025
833,0.015,2.61664e+06,1.00024
834,0.015,2.61663e+06,1.00024
835,0.015,2.61663e+06,1.00024
836,0.015,2.61662e+06,1.00024
837,0.015,2.61661e+06,1.00023
838,0.015,2.61661e+06,1.00023
839,0.015,2.6166e+06,1.00023
840,0.015,2.6166e+06,1.00023
841,0.015,2.61659e+06,1.00023
842,0.015,2.61658e+06,1.00022
843,0.015,2.61658e+06,1.00022
844,0.015,2.61657e+06,1.00022
845,0.015,2.61657e+06,1.00022
846,0.015,2.61656e+06,1.00021
847,0.015,2.61656e+06,1.00021
848,0.015,2.61655e+06,1.00021
849,0.015,2.61655e+06,1.00021
850,0.015,2.61654e+06,1.00021
851,0.015,2.61653e+06,1.0002
852,0.015,2.61653e+06,1.0002
853,0.015,2.61652e+06,1.0002
854,0.015,2.61652e+06,1.0002
855,0.015,2.61651e+06,1.0002
856,0.015,2.61651e+06,1.00019
857,0.015,2.6165e+06,1.00019
858,0.015,2.6165e+06,1.00019
859,0.015,2.61649e+06,1.00019
860,0.015,2.61649e+06,1.00019
861,0.015,2.61648e+06,1.00019
862,0.015,2.61648e+06,1.00018
863,0.015,2.61648e+06,1.00018
864,0.015,2.61647e+06,1.00018
865,0.015,2.61647e+06,1.00018
866,0.015,2.61646e+06,1.00018
867,0.015,2.61646e+06,1.00017
868,0.015,2.61645e+06,1.00017
869,0.015,2.61645e+06,1.00017
870,0.015,2.61644e+06,1.00017
871,0.015,2.61644e+06,1.00017
872,0.015,2.61643e+06,1.00017
873,0.015,2.61643e+06,1.00016
874,0.015,2.61643e+06,1.00016
875,0.015,2.61642e+06,1.00016
876,0.015,2.61642e+06,1.00016
877,0.015,2.61641e+06,1.00016
878,0.015,2.61641e+06,1.00016
879,0.015,2.61641e+06,1.00016
880,0.015,2.6164e+06,1.00015
881,0.015,2.6164e+06,1.00015
882,0.015,2.61639e+06,1.00015
883,0.015,2.61639e+06,1.00015
884,0.015,2.61639e+06,1.00015
885,0.015,2.61638e+06,1.00015
886,0.015,2.61638e+06,1.00014
887,0.015,2.61638e+06,1.00014
888,0.015,2.61637e+06,1.00014
889,0.015,2.61637e+06,1.00014
890,0.015,2.61636e+06,1.00014
891,0.015,2.61636e+06,1.00014
892,0.015,2.61636e+06,1.00014
893,0.015,2.61635e+06,1.00014
894,0.015,2.61635e+06,1.00013
895,0.015,2.61635e+06,1.00013
896,0.015,2.61634e+06,1.00013
897,0.015,2.61634e+06,1.00013
898,0.015,2.61634e+06,1.00013
899,0.015,2.61633e+06,1.00013
900,0.015,2.61633e+06,1.00013
901,0.015,2.61633e+06,1.00012
902,0.015,2.61632e+06,1.00012
903,0.015,2.61632e+06,1.00012
904,0.015,2.61632e+06,1.00012
905,0.015,2.61631e+06,1.00012
906,0.015,2.61631e+06,1.00012
907,0.015,2.61631e+06,1.00012
908,0.015,2.61631e+06,1.00012
909,0.015,2.6163e+06,1.00012
910,0.015,2.6163e+06,1.00011
911,0.015,2.6163e+06,1.00011
912,0.015,2.61629e+06,1.00011
913,0.015,2.61629e+06,1.00011
914,0.015,2.61629e+06,1.00011
915,0.015,2.61628e+06,1.00011
916,0.015,2.61628e+06,1.00011
917,0.015,2.61628e+06,1.00011
918,0.015,2.61628e+06,1.00011
919,0.015,2.61627e+06,1.0001
920,0.015,2.61627e+06,1.0001
921,0.015,2.61627e+06,1.0001
922,0.015,2.61627e+06,1.0001
923,0.015,2.61626e+06,1.0001
924,0.015,2.61626e+06,1.0001
925,0.015,2.61626e+06,1.0001
926,0.015,2.61626e+06,1.0001
927,0.015,2.61625e+06,1.0001
928,0.015,2.61625e+06,1.0001
929,0.015,2.61625e+06,1.00009
930,0.015,2.61625e+06,1.00009
931,0.015,2.61624e+06,1.00009
932,0.015,2.61624e+06,1.00009
933,0.015,2.61624e+06,1.00009
934,0.015,2.61624e+06,1.00009
935,0.015,2.61623e+06,1.00009
936,0.015,2.61623e+06,1.00009
937,0.015,2.61623e+06,1.00009
938,0.015,2.61623e+06,1.00009
939,0.015,2.61622e+06,1.00009
940,0.015,2.61622e+06,1.00009
941,0.015,2.61622e+06,1.00008
942,0.015,2.61622e+06,1.00008
943,0.015,2.61622e+06,1.00008
944,0.015,2.61621e+06,1.00008
945,0.015,2.61621e+06,1.00008
946,0.015,2.61621e+06,1.00008
947,0.015,2.61621e+06,1.00008
948,0.015,2.61621e+06,1.00008
949,0.015,2.6162e+06,1.00008
950,0.015,2.6162e+06,1.00008
951,0.015,2.6162e+06,1.00008
952,0.015,2.6162e+06,1.00008
953,0.015,2.6162e+06,1.00007
954,0.015,2.61619e+06,1.00007
955,0.015,2.61619e+06,1.00007
956,0.015,2.61619e+06,1.00007
957,0.015,2.61619e+06,1.00007
958,0.015,2.61619e+06,1.00007
959,0.015,2.61618e+06,1.00007
960,0.015,2.61618e+06,1.00007
961,0.015,2.61618e+06,1.00007
962,0.015,2.61618e+06,1.00007
963,0.015,2.61618e+06,1.00007
964,0.015,2.61618e+06,1.00007
965,0.015,2.61617e+06,1.00007
966,0.015,2.61617e+06,1.00007
967,0.015,2.61617e+06,1.00007
968,0.015,2.61617e+06,1.00006
969,0.015,2.61617e+06,1.00006
970,0.015,2.61617e+06,1.00006
971,0.015,2.61616e+06,1.00006
972,0.015,2.61616e+06,1.00006
973,0.015,2.61616e+06,1.00006
974,0.015,2.61616e+06,1.00006
975,0.015,2.61616e+06,1.00006
976,0.015,2.61616e+06,1.00006
977,0.015,2.61615e+06,1.00006
978,0.015,2.61615e+06,1.00006
979,0.015,2.61615e+06,1.00006
980,0.015,2.61615e+06,1.00006
981,0.015,2.61615e+06,1.00006
982,0.015,2.61615e+06,1.00006
983,0.015,2.61615e+06,1.00006
984,0.015,2.61614e+06,1.00006
985,0.015,2.61614e+06,1.00005
986,0.015,2.61614e+06,1.00005
987,0.015,2.61614e+06,1.00005
988,0.015,2.61614e+06,1.00005
989,0.015,2.61614e+06,1.00005
990,0.015,2.61614e+06,1.00005
991,0.015,2.61613e+06,1.00005
992,0.015,2.61613e+06,1.00005
993,0.015,2.61613e+06,1.00005
994,0.015,2.61613e+06,1.00005
995,0.015,2.61613e+06,1.00005
996,0.015,2.61613e+06,1.00005
997,0.015,2.61613e+06,1.00005
998,0.015,2.61613e+06,1.00005
999,0.015,2.61612e+06,1.00005
