step,strain,p,p_over_p_eq
735,0.015,4.28434e+06,1.00039
736,0.015,4.28433e+06,1.00039
737,0.015,4.28431e+06,1.00038
738,0.015,4.28429e+06,1.00038
739,0.015,4.28428e+06,1.00038
740,0.015,4.28426e+06,1.00037
741,0.015,4.28425e+06,1.00037
742,0.015,4.28423e+06,1.00037
743,0.015,4.28422e+06,1.00036
744,0.015,4.2842e+06,1.00036
745,0.015,4.28419e+06,1.00035
746,0.015,4.28417e+06,1.00035
747,0.015,4.28416e+06,1.00035
748,0.015,4.28414e+06,1.00034
749,0.015,4.28413e+06,1.00034
750,0.015,4.28411e+06,1.00034
751,0.015,4.2841e+06,1.00033
752,0.015,4.28408e+06,1.00033
753,0.015,4.28407e+06,1.00033
754,0.015,4.28406e+06,1.00032
755,0.015,4.28404e+06,1.00032
756,0.015,4.28403e+06,1.00032
757,0.015,4.28402e+06,1.00032
758,0.015,4.284e+06,1.00031
759,0.015,4.28399e+06,1.00031
760,0.015,4.28398e+06,1.00031
761,0.015,4.28396e+06,1.0003
762,0.015,4.28395e+06,1.0003
763,0.015,4.28394e+06,1.0003
764,0.015,4.28393e+06,1.00029
765,0.015,4.28391e+06,1.00029
766,0.015,4.2839e+06,1.00029
767,0.015,4.28389e+06,1.00029
768,0.015,4.28388e+06,1.00028
769,0.015,4.28387e+06,1.00028
770,0.015,4.28385e+06,1.00028
771,0.015,4.28384e+06,1.00027
772,0.015,4.28383e+06,1.00027
773,0.015,4.28382e+06,1.00027
774,0.015,4.28381e+06,1.00027
775,0.015,4.2838e+06,1.00026
776,0.015,4.28379e+06,1.00026
777,0.015,4.28377e+06,1.00026
778,0.015,4.28376e+06,1.00026
779,0.015,4.28375e+06,1.00025
780,0.015,4.28374e+06,1.00025
781,0.015,4.28373e+06,1.00025
782,0.015,4.28372e+06,1.00025
783,0.015,4.28371e+06,1.00024
784,0.015,4.2837e+06,1.00024
785,0.015,4.28369e+06,1.00024
786,0.015,4.28368e+06,1.00024
787,0.015,4.28367e+06,1.00023
788,0.015,4.28366e+06,1.00023
789,0.015,4.28365e+06,1.00023
790,0.015,4.28364e+06,1.00023
791,0.015,4.28363e+06,1.00023
792,0.015,4.28362e+06,1.00022
793,0.015,4.28361e+06,1.00022
794,0.015,4.2836e+06,1.00022
795,0.015,4.28359e+06,1.00022
796,0.015,4.28359e+06,1.00021
797,0.015,4.28358e+06,1.00021
798,0.015,4.28357e+06,1.00021
799,0.015,4.28356e+06,1.00021
800,0.015,4.28355e+06,1.00021
801,0.015,4.28354e+06,1.0002
802,0.015,4.28353e+06,1.0002
803,0.015,4.28352e+06,1.0002
804,0.015,4.28352e+06,1.0002
805,0.015,4.28351e+06,1.0002
806,0.015,4.2835e+06,1.00019
807,0.015,4.28349e+06,1.00019
808,0.015,4.28348e+06,1.00019
809,0.015,4.28348e+06,1.00019
810,0.015,4.28347e+06,1.00019
811,0.015,4.28346e+06,1.00019
812,0.015,4.28345e+06,1.00018
813,0.015,4.28344e+06,1.00018
814,0.015,4.28344e+06,1.00018
815,0.015,4.28343e+06,1.00018
816,0.015,4.28342e+06,1.00018
817,0.015,4.28341e+06,1.00017
818,0.015,4.28341e+06,1.00017
819,0.015,4.2834e+06,1.00017
820,0.015,4.28339e+06,1.00017
821,0.015,4.28339e+06,1.00017
822,0.015,4.28338e+06,1.00017
823,0.015,4.28337e+06,1.00016
824,0.015,4.28336e+06,1.00016
825,0.015,4.28336e+06,1.00016
826,0.015,4.28335e+06,1.00016
827,0.015,4.28334e+06,1.00016
828,0.015,4.28334e+06,1.00016
829,0.015,4.28333e+06,1.00016
830,0.015,4.28332e+06,1.00015
831,0.015,4.28332e+06,1.00015
832,0.015,4.28331e+06,1.00015
833,0.015,4.28331e+06,1.00015
834,0.015,4.2833e+06,1.00015
835,0.015,4.28329e+06,1.00015
836,0.015,4.28329e+06,1.00014
837,0.015,4.28328e+06,1.00014
838,0.015,4.28327e+06,1.00014
839,0.015,4.28327e+06,1.00014
840,0.015,4.28326e+06,1.00014
841,0.015,4.28326e+06,1.00014
842,0.015,4.28325e+06,1.00014
843,0.015,4.28325e+06,1.00014
844,0.015,4.28324e+06,1.00013
845,0.015,4.28323e+06,1.00013
846,0.015,4.28323e+06,1.00013
847,0.015,4.28322e+06,1.00013
848,0.015,4.28322e+06,1.00013
849,0.015,4.28321e+06,1.00013
850,0.015,4.28321e+06,1.00013
851,0.015,4.2832e+06,1.00012
852,0.015,4.2832e+06,1.00012
853,0.015,4.28319e+06,1.00012
854,0.015,4.28319e+06,1.00012
855,0.015,4.28318e+06,1.00012
856,0.015,4.28318e+06,1.00012
857,0.015,4.28317e+06,1.00012
858,0.015,4.28317e+06,1.00012
859,0.015,4.28316e+06,1.00012
860,0.015,4.28316e+06,1.00011
861,0.015,4.28315e+06,1.00011
862,0.015,4.28315e+06,1.00011
863,0.015,4.28314e+06,1.00011
864,0.015,4.28314e+06,1.00011
865,0.015,4.28313e+06,1.00011
866,0.015,4.28313e+06,1.00011
867,0.015,4.28312e+06,1.00011
868,0.015,4.28312e+06,1.00011
869,0.015,4.28311e+06,1.0001
870,0.015,4.28311e+06,1.0001
871,0.015,4.28311e+06,1.0001
872,0.015,4.2831e+06,1.0001
873,0.015,4.2831e+06,1.0001
874,0.015,4.28309e+06,1.0001
875,0.015,4.28309e+06,1.0001
876,0.015,4.28308e+06,1.0001
877,0.015,4.28308e+06,1.0001
878,0.015,4.28308e+06,1.0001
879,0.015,4.28307e+06,1.00009
880,0.015,4.28307e+06,1.00009
881,0.015,4.28306e+06,1.00009
882,0.015,4.28306e+06,1.00009
883,0.015,4.28306e+06,1.00009
884,0.015,4.28305e+06,1.00009
885,0.015,4.28305e+06,1.00009
886,0.015,4.28305e+06,1.00009
887,0.015,4.28304e+06,1.00009
888,0.015,4.28304e+06,1.00009
889,0.015,4.28303e+06,1.00009
890,0.015,4.28303e+06,1.00009
891,0.015,4.28303e+06,1.00008
892,0.015,4.28302e+06,1.00008
893,0.015,4.28302e+06,1.00008
894,0.015,4.28302e+06,1.00008
895,0.015,4.28301e+06,1.00008
896,0.015,4.28301e+06,1.00008
897,0.015,4.28301e+06,1.00008
898,0.015,4.283e+06,1.00008
899,0.015,4.283e+06,1.00008
900,0.015,4.283e+06,1.00008
901,0.015,4.28299e+06,1.00008
902,0.015,4.28299e+06,1.00008
903,0.015,4.28299e+06,1.00007
904,0.015,4.28298e+06,1.00007
905,0.015,4.28298e+06,1.00007
906,0.015,4.28298e+06,1.00007
907,0.015,4.28297e+06,1.00007
908,0.015,4.28297e+06,1.00007
909,0.015,4.28297e+06,1.00007
910,0.015,4.28297e+06,1.00007
911,0.015,4.28296e+06,1.00007
912,0.015,4.28296e+06,1.00007
913,0.015,4.28296e+06,1.00007
914,0.015,4.28295e+06,1.00007
915,0.015,4.28295e+06,1.00007
916,0.015,4.28295e+06,1.00007
917,0.015,4.28295e+06,1.00007
918,0.015,4.28294e+06,1.00006
919,0.015,4.28294e+06,1.00006
920,0.015,4.28294e+06,1.00006
921,0.015,4.28294e+06,1.00006
922,0.015,4.28293e+06,1.00006
923,0.015,4.28293e+06,1.00006
924,0.015,4.28293e+06,1.00006
925,0.015,4.28292e+06,1.00006
926,0.015,4.28292e+06,1.00006
927,0.015,4.28292e+06,1.00006
928,0.015,4.28292e+06,1.00006
929,0.015,4.28291e+06,1.00006
930,0.015,4.28291e+06,1.00006
931,0.015,4.28291e+06,1.00006
932,0.015,4.28291e+06,1.00006
933,0.015,4.28291e+06,1.00006
934,0.015,4.2829e+06,1.00006
935,0.015,4.2829e+06,1.00005
936,0.015,4.2829e+06,1.00005
937,0.015,4.2829e+06,1.00005
938,0.015,4.28289e+06,1.00005
939,0.015,4.28289e+06,1.00005
940,0.015,4.28289e+06,1.00005
941,0.015,4.28289e+06,1.00005
942,0.015,4.28288e+06,1.00005
943,0.015,4.28288e+06,1.00005
944,0.015,4.28288e+06,1.00005
945,0.015,4.28288e+06,1.00005
946,0.015,4.28288e+06,1.00005
947,0.015,4.28287e+06,1.00005
948,0.015,4.28287e+06,1.00005
949,0.015,4.28287e+06,1.00005
950,0.015,4.28287e+06,1.00005
951,0.015,4.28287e+06,1.00005
952,0.015,4.28286e+06,1.00005
953,0.015,4.28286e+06,1.00005
954,0.015,4.28286e+06,1.00005
955,0.015,4.28286e+06,1.00004
956,0.015,4.28286e+06,1.00004
957,0.015,4.28285e+06,1.00004
958,0.015,4.28285e+06,1.00004
959,0.015,4.28285e+06,1.00004
960,0.015,4.28285e+06,1.00004
961,0.015,4.28285e+06,1.00004
962,0.015,4.28285e+06,1.00004
963,0.015,4.28284e+06,1.00004
964,0.015,4.28284e+06,1.00004
965,0.015,4.28284e+06,1.00004
966,0.015,4.28284e+06,1.00004
967,0.015,4.28284e+06,1.00004
968,0.015,4.28284e+06,1.00004
969,0.015,4.28283e+06,1.00004
970,0.015,4.28283e+06,1.00004
971,0.015,4.28283e+06,1.00004
972,0.015,4.28283e+06,1.00004
973,0.015,4.28283e+06,1.00004
974,0.015,4.28283e+06,1.00004
975,0.015,4.28282e+06,1.00004
976,0.015,4.28282e+06,1.00004
977,0.015,4.28282e+06,1.00004
978,0.015,4.28282e+06,1.00004
979,0.015,4.28282e+06,1.00004
980,0.015,4.28282e+06,1.00004
981,0.015,4.28282e+06,1.00003
982,0.015,4.28281e+06,1.00003
983,0.015,4.28281e+06,1.00003
984,0.015,4.28281e+06,1.00003
985,0.015,4.28281e+06,1.00003
986,0.015,4.28281e+06,1.00003
987,0.015,4.28281e+06,1.00003
988,0.015,4.28281e+06,1.00003
989,0.015,4.2828e+06,1.00003
990,0.015,4.2828e+06,1.00003
991,0.015,4.2828e+06,1.00003
992,0.015,4.2828e+06,1.00003
993,0.015,4.2828e+06,1.00003
994,0.015,4.2828e+06,1.00003
995,0.015,4.2828e+06,1.00003
996,0.015,4.28279e+06,1.00003
997,0.015,4.28279e+06,1.00003
998,0.015,4.28279e+06,1.00003
999,0.015,4.28279e+06,1.00003
