step,strain,p,p_over_p_eq
736,0.015,3.45099e+06,1.00048
737,0.015,3.45098e+06,1.00048
738,0.015,3.45096e+06,1.00047
739,0.015,3.45094e+06,1.00047
740,0.015,3.45093e+06,1.00046
741,0.015,3.45091e+06,1.00046
742,0.015,3.4509e+06,1.00045
743,0.015,3.45088e+06,1.00045
744,0.015,3.45087e+06,1.00044
745,0.015,3.45085e+06,1.00044
746,0.015,3.45084e+06,1.00044
747,0.015,3.45082e+06,1.00043
748,0.015,3.45081e+06,1.00043
749,0.015,3.45079e+06,1.00042
750,0.015,3.45078e+06,1.00042
751,0.015,3.45076e+06,1.00041
752,0.015,3.45075e+06,1.00041
753,0.015,3.45074e+06,1.00041
754,0.015,3.45072e+06,1.0004
755,0.015,3.45071e+06,1.0004
756,0.015,3.4507e+06,1.0004
757,0.015,3.45068e+06,1.00039
758,0.015,3.45067e+06,1.00039
759,0.015,3.45066e+06,1.00038
760,0.015,3.45064e+06,1.00038
761,0.015,3.45063e+06,1.00038
762,0.015,3.45062e+06,1.00037
763,0.015,3.45061e+06,1.00037
764,0.015,3.45059e+06,1.00037
765,0.015,3.45058e+06,1.00036
766,0.015,3.45057e+06,1.00036
767,0.015,3.45056e+06,1.00035
768,0.015,3.45054e+06,1.00035
769,0.015,3.45053e+06,1.00035
770,0.015,3.45052e+06,1.00034
771,0.015,3.45051e+06,1.00034
772,0.015,3.4505e+06,1.00034
773,0.015,3.45049e+06,1.00033
774,0.015,3.45047e+06,1.00033
775,0.015,3.45046e+06,1.00033
776,0.015,3.45045e+06,1.00032
777,0.015,3.45044e+06,1.00032
778,0.015,3.45043e+06,1.00032
779,0.015,3.45042e+06,1.00031
780,0.015,3.45041e+06,1.00031
781,0.015,3.4504e+06,1.00031
782,0.015,3.45039e+06,1.00031
783,0.015,3.45038e+06,1.0003
784,0.015,3.45037e+06,1.0003
785,0.015,3.45036e+06,1.0003
786,0.015,3.45035e+06,1.00029
787,0.015,3.45034e+06,1.00029
788,0.015,3.45033e+06,1.00029
789,0.015,3.45032e+06,1.00029
790,0.015,3.45031e+06,1.00028
791,0.015,3.4503e+06,1.00028
792,0.015,3.45029e+06,1.00028
793,0.015,3.45028e+06,1.00027
794,0.015,3.45027e+06,1.00027
795,0.015,3.45026e+06,1.00027
796,0.015,3.45025e+06,1.00027
797,0.015,3.45024e+06,1.00026
798,0.015,3.45023e+06,1.00026
799,0.015,3.45023e+06,1.00026
800,0.015,3.45022e+06,1.00026
801,0.015,3.45021e+06,1.00025
802,0.015,3.4502e+06,1.00025
803,0.015,3.45019e+06,1.00025
804,0.015,3.45018e+06,1.00025
805,0.015,3.45017e+06,1.00024
806,0.015,3.45017e+06,1.00024
807,0.015,3.45016e+06,1.00024
808,0.015,3.45015e+06,1.00024
809,0.015,3.45014e+06,1.00023
810,0.015,3.45013e+06,1.00023
811,0.015,3.45013e+06,1.00023
812,0.015,3.45012e+06,1.00023
813,0.015,3.45011e+06,1.00023
814,0.015,3.4501e+06,1.00022
815,0.015,3.4501e+06,1.00022
816,0.015,3.45009e+06,1.00022
817,0.015,3.45008e+06,1.00022
818,0.015,3.45007e+06,1.00021
819,0.015,3.45007e+06,1.00021
820,0.015,3.45006e+06,1.00021
821,0.015,3.45005e+06,1.00021
822,0.015,3.45004e+06,1.00021
823,0.015,3.45004e+06,1.0002
824,0.015,3.45003e+06,1.0002
825,0.015,3.45002e+06,1.0002
826,0.015,3.45002e+06,1.0002
827,0.015,3.45001e+06,1.0002
828,0.015,3.45e+06,1.00019
829,0.015,3.45e+06,1.00019
830,0.015,3.44999e+06,1.00019
831,0.015,3.44998e+06,1.00019
832,0.015,3.44998e+06,1.00019
833,0.015,3.44997e+06,1.00019
834,0.015,3.44997e+06,1.00018
835,0.015,3.44996e+06,1.00018
836,0.015,3.44995e+06,1.00018
837,0.015,3.44995e+06,1.00018
838,0.015,3.44994e+06,1.00018
839,0.015,3.44994e+06,1.00017
840,0.015,3.44993e+06,1.00017
841,0.015,3.44992e+06,1.00017
842,0.015,3.44992e+06,1.00017
843,0.015,3.44991e+06,1.00017
844,0.015,3.44991e+06,1.00017
845,0.015,3.4499e+06,1.00016
846,0.015,3.44989e+06,1.00016
847,0.015,3.44989e+06,1.00016
848,0.015,3.44988e+06,1.00016
849,0.015,3.44988e+06,1.00016
850,0.015,3.44987e+06,1.00016
851,0.015,3.44987e+06,1.00016
852,0.015,3.44986e+06,1.00015
853,0.015,3.44986e+06,1.00015
854,0.015,3.44985e+06,1.00015
855,0.015,3.44985e+06,1.00015
856,0.015,3.44984e+06,1.00015
857,0.015,3.44984e+06,1.00015
858,0.015,3.44983e+06,1.00014
859,0.015,3.44983e+06,1.00014
860,0.015,3.44982e+06,1.00014
861,0.015,3.44982e+06,1.00014
862,0.015,3.44981e+06,1.00014
863,0.015,3.44981e+06,1.00014
864,0.015,3.4498e+06,1.00014
865,0.015,3.4498e+06,1.00014
866,0.015,3.44979e+06,1.00013
867,0.015,3.44979e+06,1.00013
868,0.015,3.44979e+06,1.00013
869,0.015,3.44978e+06,1.00013
870,0.015,3.44978e+06,1.00013
871,0.015,3.44977e+06,1.00013
872,0.015,3.44977e+06,1.00013
873,0.015,3.44976e+06,1.00012
874,0.015,3.44976e+06,1.00012
875,0.015,3.44976e+06,1.00012
876,0.015,3.44975e+06,1.00012
877,0.015,3.44975e+06,1.00012
878,0.015,3.44974e+06,1.00012
879,0.015,3.44974e+06,1.00012
880,0.015,3.44974e+06,1.00012
881,0.015,3.44973e+06,1.00012
882,0.015,3.44973e+06,1.00011
883,0.015,3.44972e+06,1.00011
884,0.015,3.44972e+06,1.00011
885,0.015,3.44972e+06,1.00011
886,0.015,3.44971e+06,1.00011
887,0.015,3.44971e+06,1.00011
888,0.015,3.4497e+06,1.00011
889,0.015,3.4497e+06,1.00011
890,0.015,3.4497e+06,1.00011
891,0.015,3.44969e+06,1.0001
892,0.015,3.44969e+06,1.0001
893,0.015,3.44969e+06,1.0001
894,0.015,3.44968e+06,1.0001
895,0.015,3.44968e+06,1.0001
896,0.015,3.44968e+06,1.0001
897,0.015,3.44967e+06,1.0001
898,0.015,3.44967e+06,1.0001
899,0.015,3.44967e+06,1.0001
900,0.015,3.44966e+06,1.0001
901,0.015,3.44966e+06,1.00009
902,0.015,3.44966e+06,1.00009
903,0.015,3.44965e+06,1.00009
904,0.015,3.44965e+06,1.00009
905,0.015,3.44965e+06,1.00009
906,0.015,3.44964e+06,1.00009
907,0.015,3.44964e+06,1.00009
908,0.015,3.44964e+06,1.00009
909,0.015,3.44964e+06,1.00009
910,0.015,3.44963e+06,1.00009
911,0.015,3.44963e+06,1.00009
912,0.015,3.44963e+06,1.00009
913,0.015,3.44962e+06,1.00008
914,0.015,3.44962e+06,1.00008
915,0.015,3.44962e+06,1.00008
916,0.015,3.44962e+06,1.00008
917,0.015,3.44961e+06,1.00008
918,0.015,3.44961e+06,1.00008
919,0.015,3.44961e+06,1.00008
920,0.015,3.4496e+06,1.00008
921,0.015,3.4496e+06,1.00008
922,0.015,3.4496e+06,1.00008
923,0.015,3.4496e+06,1.00008
924,0.015,3.44959e+06,1.00008
925,0.015,3.44959e+06,1.00007
926,0.015,3.44959e+06,1.00007
927,0.015,3.44959e+06,1.00007
928,0.015,3.44958e+06,1.00007
929,0.015,3.44958e+06,1.00007
930,0.015,3.44958e+06,1.00007
931,0.015,3.44958e+06,1.00007
932,0.015,3.44957e+06,1.00007
933,0.015,3.44957e+06,1.00007
934,0.015,3.44957e+06,1.00007
935,0.015,3.44957e+06,1.00007
936,0.015,3.44956e+06,1.00007
937,0.015,3.44956e+06,1.00007
938,0.015,3.44956e+06,1.00007
939,0.015,3.44956e+06,1.00007
940,0.015,3.44956e+06,1.00006
941,0.015,3.44955e+06,1.00006
942,0.015,3.44955e+06,1.00006
943,0.015,3.44955e+06,1.00006
944,0.015,3.44955e+06,1.00006
945,0.015,3.44955e+06,1.00006
946,0.015,3.44954e+06,1.00006
947,0.015,3.44954e+06,1.00006
948,0.015,3.44954e+06,1.00006
949,0.015,3.44954e+06,1.00006
950,0.015,3.44954e+06,1.00006
951,0.015,3.44953e+06,1.00006
952,0.015,3.44953e+06,1.00006
953,0.015,3.44953e+06,1.00006
954,0.015,3.44953e+06,1.00006
955,0.015,3.44953e+06,1.00006
956,0.015,3.44952e+06,1.00006
957,0.015,3.44952e+06,1.00005
958,0.015,3.44952e+06,1.00005
959,0.015,3.44952e+06,1.00005
960,0.015,3.44952e+06,1.00005
961,0.015,3.44951e+06,1.00005
962,0.015,3.44951e+06,1.00005
963,0.015,3.44951e+06,1.00005
964,0.015,3.44951e+06,1.00005
965,0.015,3.44951e+06,1.00005
966,0.015,3.44951e+06,1.00005
967,0.015,3.4495e+06,1.00005
968,0.015,3.4495e+06,1.00005
969,0.015,3.4495e+06,1.00005
970,0.015,3.4495e+06,1.00005
971,0.015,3.4495e+06,1.00005
972,0.015,3.4495e+06,1.00005
973,0.015,3.44949e+06,1.00005
974,0.015,3.44949e+06,1.00005
975,0.015,3.44949e+06,1.00005
976,0.015,3.44949e+06,1.00005
977,0.015,3.44949e+06,1.00004
978,0.015,3.44949e+06,1.00004
979,0.015,3.44948e+06,1.00004
980,0.015,3.44948e+06,1.00004
981,0.015,3.44948e+06,1.00004
982,0.015,3.44948e+06,1.00004
983,0.015,3.44948e+06,1.00004
984,0.015,3.44948e+06,1.00004
985,0.015,3.44948e+06,1.00004
986,0.015,3.44947e+06,1.00004
987,0.015,3.44947e+06,1.00004
988,0.015,3.44947e+06,1.00004
989,0.015,3.44947e+06,1.00004
990,0.015,3.44947e+06,1.00004
991,0.015,3.44947e+06,1.00004
992,0.015,3.44947e+06,1.00004
993,0.015,3.44947e+06,1.00004
994,0.015,3.44946e+06,1.00004
995,0.015,3.44946e+06,1.00004
996,0.015,3.44946e+06,1.00004
997,0.015,3.44946e+06,1.00004
998,0.015,3.44946e+06,1.00004
999,0.015,3.44946e+06,1.00004
